edad,ingresos,años_experiencia,ratio_deuda_ingresos,deuda_credito,otra_deuda,incumplimiento,antiguedad_crediticia,deuda_total,log_ingresos,ratio_deuda_total_ingreso
28,48500.0,0,0.31,0.8548695,1.9875675,1,7,2.842437,4.6857506930353505,5.860694845360825e-05
28,48500.0,4,0.31,0.8548695,1.9875675,1,8,2.842437,4.6857506930353505,5.860694845360825e-05
27,120000.0,11,0.17,0.8548695,1.9875675,0,8,2.842437,5.079184865153228,2.3686975e-05
29,120000.0,12,0.1,0.8548695,1.9875675,0,9,2.842437,5.079184865153228,2.3686975e-05
30,48564.0,3,0.31,0.8548695,1.9875675,1,9,2.842437,4.686323393071812,5.852971336792686e-05
29,120000.0,2,0.06,0.8548695,1.9875675,0,8,2.842437,5.079184865153228,2.3686975e-05
27,120000.0,4,0.13,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
30,43992.0,2,0.34,0.8548695,1.9875675,1,7,2.842437,4.643383578685687,6.461258865248227e-05
33,120000.0,14,0.02,0.8548695,1.9875675,0,9,2.842437,5.079184865153228,2.3686975e-05
27,50000.0,3,0.3,0.8548695,1.9875675,0,5,2.842437,4.698978690138799,5.684874e-05
29,120000.0,1,0.04,0.8548695,1.9875675,0,7,2.842437,5.079184865153228,2.3686975e-05
29,120000.0,2,0.06,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
27,120000.0,0,0.08,0.8548695,1.9875675,0,10,2.842437,5.079184865153228,2.3686975e-05
31,120000.0,0,0.1,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
30,120000.0,15,0.09,0.8548695,1.9875675,0,5,2.842437,5.079184865153228,2.3686975e-05
34,120000.0,0,0.06,0.8548695,1.9875675,0,8,2.842437,5.079184865153228,2.3686975e-05
31,120000.0,6,0.23,0.8548695,1.9875675,0,9,2.842437,5.079184865153228,2.3686975e-05
27,120000.0,0,0.06,0.8548695,1.9875675,0,9,2.842437,5.079184865153228,2.3686975e-05
35,120000.0,2,0.07,0.8548695,1.9875675,0,10,2.842437,5.079184865153228,2.3686975e-05
28,120000.0,7,0.04,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
32,120000.0,7,0.24,0.8548695,1.9875675,0,9,2.842437,5.079184865153228,2.3686975e-05
34,120000.0,2,0.04,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
27,120000.0,4,0.17,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
29,120000.0,7,0.17,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
34,25800.0,18,0.39,0.8548695,1.9875675,0,9,2.842437,4.411636538756469,0.00011017197674418605
28,50000.0,4,0.3,0.8548695,1.9875675,0,6,2.842437,4.698978690138799,5.684874e-05
27,120000.0,11,0.04,0.8548695,1.9875675,0,10,2.842437,5.079184865153228,2.3686975e-05
34,120000.0,4,0.07,0.8548695,1.9875675,0,9,2.842437,5.079184865153228,2.3686975e-05
30,120000.0,3,0.05,0.8548695,1.9875675,0,7,2.842437,5.079184865153228,2.3686975e-05
30,120000.0,12,0.06,0.8548695,1.9875675,0,9,2.842437,5.079184865153228,2.3686975e-05
28,120000.0,3,0.12,0.8548695,1.9875675,0,8,2.842437,5.079184865153228,2.3686975e-05
27,120000.0,3,0.12,0.8548695,1.9875675,0,10,2.842437,5.079184865153228,2.3686975e-05
32,108000.0,13,0.08,0.8548695,1.9875675,1,7,2.842437,5.033427776713536,2.631886111111111e-05
30,44000.0,4,0.34,0.8548695,1.9875675,1,5,2.842437,4.6434625467031605,6.460084090909091e-05
29,120000.0,10,0.15,0.8548695,1.9875675,0,10,2.842437,5.079184865153228,2.3686975e-05
30,120000.0,13,0.13,0.8548695,1.9875675,0,8,2.842437,5.079184865153228,2.3686975e-05
28,91800.0,6,0.09,0.8548695,1.9875675,1,8,2.842437,4.962847412052184,3.0963366013071896e-05
31,120000.0,15,0.06,0.8548695,1.9875675,0,9,2.842437,5.079184865153228,2.3686975e-05
27,120000.0,11,0.07,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
30,120000.0,8,0.03,0.8548695,1.9875675,0,8,2.842437,5.079184865153228,2.3686975e-05
30,108000.0,0,0.05,0.8548695,1.9875675,1,9,2.842437,5.033427776713536,2.631886111111111e-05
31,120000.0,8,0.17,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
28,120000.0,4,0.07,0.8548695,1.9875675,0,7,2.842437,5.079184865153228,2.3686975e-05
30,120000.0,3,0.13,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
31,108000.0,11,0.32,0.8548695,1.9875675,1,10,2.842437,5.033427776713536,2.631886111111111e-05
27,50000.0,1,0.3,0.8548695,1.9875675,0,9,2.842437,4.698978690138799,5.684874e-05
34,50000.0,0,0.3,0.8548695,1.9875675,0,9,2.842437,4.698978690138799,5.684874e-05
35,120000.0,4,0.07,0.8548695,1.9875675,0,7,2.842437,5.079184865153228,2.3686975e-05
33,120000.0,6,0.04,0.8548695,1.9875675,0,5,2.842437,5.079184865153228,2.3686975e-05
28,50000.0,1,0.3,0.8548695,1.9875675,0,5,2.842437,4.698978690138799,5.684874e-05
32,120000.0,0,0.06,0.8548695,1.9875675,0,7,2.842437,5.079184865153228,2.3686975e-05
27,120000.0,10,0.06,0.8548695,1.9875675,0,5,2.842437,5.079184865153228,2.3686975e-05
29,120000.0,4,0.06,0.8548695,1.9875675,0,7,2.842437,5.079184865153228,2.3686975e-05
28,120000.0,11,0.12,0.8548695,1.9875675,0,10,2.842437,5.079184865153228,2.3686975e-05
30,120000.0,14,0.08,0.8548695,1.9875675,0,8,2.842437,5.079184865153228,2.3686975e-05
33,120000.0,4,0.05,0.8548695,1.9875675,0,8,2.842437,5.079184865153228,2.3686975e-05
29,120000.0,5,0.07,0.8548695,1.9875675,0,10,2.842437,5.079184865153228,2.3686975e-05
33,120000.0,3,0.12,0.8548695,1.9875675,0,8,2.842437,5.079184865153228,2.3686975e-05
29,120000.0,8,0.04,0.8548695,1.9875675,0,9,2.842437,5.079184865153228,2.3686975e-05
30,120000.0,6,0.08,0.8548695,1.9875675,0,9,2.842437,5.079184865153228,2.3686975e-05
28,120000.0,11,0.04,0.8548695,1.9875675,0,5,2.842437,5.079184865153228,2.3686975e-05
28,120000.0,12,0.08,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
32,50880.0,6,0.29,0.8548695,1.9875675,0,5,2.842437,4.7065556382184655,5.5865507075471694e-05
34,120000.0,10,0.17,0.8548695,1.9875675,0,10,2.842437,5.079184865153228,2.3686975e-05
27,120000.0,11,0.15,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
30,120000.0,9,0.15,0.8548695,1.9875675,0,9,2.842437,5.079184865153228,2.3686975e-05
29,25000.0,8,0.26,0.8548695,1.9875675,0,9,2.842437,4.397957380103888,0.00011369748
29,25000.0,5,0.4,0.8548695,1.9875675,0,5,2.842437,4.397957380103888,0.00011369748
28,91800.0,4,0.19,0.8548695,1.9875675,1,6,2.842437,4.962847412052184,3.0963366013071896e-05
30,120000.0,12,0.05,0.8548695,1.9875675,0,9,2.842437,5.079184865153228,2.3686975e-05
30,120000.0,3,0.07,0.8548695,1.9875675,0,9,2.842437,5.079184865153228,2.3686975e-05
33,120000.0,17,0.13,0.8548695,1.9875675,0,9,2.842437,5.079184865153228,2.3686975e-05
27,51395.0,11,0.29,0.8548695,1.9875675,0,6,2.842437,4.710929320444194,5.530571067224438e-05
29,120000.0,11,0.04,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
27,120000.0,11,0.07,0.8548695,1.9875675,0,9,2.842437,5.079184865153228,2.3686975e-05
34,120000.0,4,0.14,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
30,120000.0,1,0.04,0.8548695,1.9875675,0,8,2.842437,5.079184865153228,2.3686975e-05
29,120000.0,13,0.08,0.8548695,1.9875675,0,8,2.842437,5.079184865153228,2.3686975e-05
32,120000.0,13,0.02,0.8548695,1.9875675,0,5,2.842437,5.079184865153228,2.3686975e-05
28,120000.0,5,0.18,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
34,108000.0,4,0.23,0.8548695,1.9875675,1,8,2.842437,5.033427776713536,2.631886111111111e-05
27,120000.0,2,0.06,0.8548695,1.9875675,0,10,2.842437,5.079184865153228,2.3686975e-05
33,120000.0,1,0.05,0.8548695,1.9875675,0,10,2.842437,5.079184865153228,2.3686975e-05
31,120000.0,6,0.21,0.8548695,1.9875675,0,7,2.842437,5.079184865153228,2.3686975e-05
30,120000.0,6,0.12,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
32,120000.0,16,0.05,0.8548695,1.9875675,0,10,2.842437,5.079184865153228,2.3686975e-05
28,120000.0,1,0.03,0.8548695,1.9875675,0,9,2.842437,5.079184865153228,2.3686975e-05
32,52800.0,3,0.28,0.8548695,1.9875675,0,6,2.842437,4.722642147730201,5.383403409090909e-05
32,120000.0,9,0.07,0.8548695,1.9875675,0,7,2.842437,5.079184865153228,2.3686975e-05
28,120000.0,0,0.17,0.8548695,1.9875675,0,5,2.842437,5.079184865153228,2.3686975e-05
29,120000.0,1,0.19,0.8548695,1.9875675,0,5,2.842437,5.079184865153228,2.3686975e-05
33,24000.0,3,0.07,0.8548695,1.9875675,0,6,2.842437,4.380229336938037,0.000118434875
28,24000.0,0,0.07,0.8548695,1.9875675,1,5,2.842437,4.380229336938037,0.000118434875
27,120000.0,4,0.07,0.8548695,1.9875675,0,8,2.842437,5.079184865153228,2.3686975e-05
30,120000.0,5,0.04,0.8548695,1.9875675,0,9,2.842437,5.079184865153228,2.3686975e-05
27,120000.0,5,0.21,0.8548695,1.9875675,0,9,2.842437,5.079184865153228,2.3686975e-05
33,25200.0,3,0.06,0.8548695,1.9875675,1,6,2.842437,4.401417774347623,0.00011279511904761905
32,120000.0,16,0.21,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
29,120000.0,7,0.1,0.8548695,1.9875675,0,7,2.842437,5.079184865153228,2.3686975e-05
27,120000.0,11,0.06,0.8548695,1.9875675,0,5,2.842437,5.079184865153228,2.3686975e-05
29,120000.0,5,0.07,0.8548695,1.9875675,0,10,2.842437,5.079184865153228,2.3686975e-05
31,120000.0,9,0.08,0.8548695,1.9875675,0,7,2.842437,5.079184865153228,2.3686975e-05
27,91800.0,4,0.23,0.8548695,1.9875675,1,9,2.842437,4.962847412052184,3.0963366013071896e-05
29,120000.0,10,0.04,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
27,108000.0,11,0.23,0.8548695,1.9875675,1,9,2.842437,5.033427776713536,2.631886111111111e-05
33,30000.0,0,0.05,0.8548695,1.9875675,0,9,2.842437,4.477135730961123,9.47479e-05
28,120000.0,12,0.05,0.8548695,1.9875675,0,5,2.842437,5.079184865153228,2.3686975e-05
29,120000.0,3,0.06,0.8548695,1.9875675,0,8,2.842437,5.079184865153228,2.3686975e-05
29,120000.0,2,0.17,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
31,120000.0,0,0.17,0.8548695,1.9875675,0,9,2.842437,5.079184865153228,2.3686975e-05
30,38400.0,6,0.04,0.8548695,1.9875675,0,10,2.842437,4.5843425339724035,7.4021796875e-05
29,120000.0,13,0.06,0.8548695,1.9875675,0,10,2.842437,5.079184865153228,2.3686975e-05
27,33000.0,11,0.05,0.8548695,1.9875675,1,5,2.842437,4.518527100117336,8.613445454545454e-05
31,40000.0,9,0.04,0.8548695,1.9875675,0,8,2.842437,4.602070848554296,7.106092499999999e-05
31,40000.0,0,0.04,0.8548695,1.9875675,0,8,2.842437,4.602070848554296,7.106092499999999e-05
30,120000.0,14,0.06,0.8548695,1.9875675,0,5,2.842437,5.079184865153228,2.3686975e-05
35,34000.0,1,0.05,0.8548695,1.9875675,1,6,2.842437,4.53149169022153,8.360108823529411e-05
30,42000.0,1,0.04,0.8548695,1.9875675,0,6,2.842437,4.62325963061961,6.767707142857143e-05
32,36000.0,5,0.04,0.8548695,1.9875675,1,9,2.842437,4.556314564335347,7.895658333333333e-05
31,25000.0,4,0.12,0.8548695,1.9875675,0,5,2.842437,4.397957380103888,0.00011369748
29,42000.0,4,0.04,0.8548695,1.9875675,0,6,2.842437,4.62325963061961,6.767707142857143e-05
29,43200.0,4,0.04,0.8548695,1.9875675,0,10,2.842437,4.635493799811566,6.579715277777778e-05
31,120000.0,9,0.07,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
27,120000.0,11,0.17,0.8548695,1.9875675,0,7,2.842437,5.079184865153228,2.3686975e-05
27,120000.0,4,0.05,0.8548695,1.9875675,0,10,2.842437,5.079184865153228,2.3686975e-05
27,120000.0,2,0.13,0.8548695,1.9875675,0,8,2.842437,5.079184865153228,2.3686975e-05
27,51000.0,9,0.03,0.8548695,1.9875675,0,6,2.842437,4.707578691592528,5.5734058823529407e-05
29,120000.0,2,0.04,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
29,120000.0,3,0.05,0.8548695,1.9875675,0,8,2.842437,5.079184865153228,2.3686975e-05
28,91800.0,1,0.14,0.8548695,1.9875675,1,8,2.842437,4.962847412052184,3.0963366013071896e-05
34,51600.0,4,0.03,0.8548695,1.9875675,1,6,2.842437,4.7126581181053835,5.5085988372093023e-05
27,120000.0,11,0.08,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
29,63500.0,4,0.03,0.8548695,1.9875675,0,5,2.842437,4.802780564521303,4.47627874015748e-05
29,67171.0,13,0.02,0.8548695,1.9875675,0,7,2.842437,4.82718827931005,4.231643119798723e-05
28,120000.0,12,0.17,0.8548695,1.9875675,0,10,2.842437,5.079184865153228,2.3686975e-05
29,108000.0,2,0.23,0.8548695,1.9875675,1,9,2.842437,5.033427776713536,2.631886111111111e-05
29,68000.0,4,0.02,0.8548695,1.9875675,0,10,2.842437,4.832515299342833,4.180054411764706e-05
31,91800.0,0,0.02,0.8548695,1.9875675,1,5,2.842437,4.962847412052184,3.0963366013071896e-05
34,91800.0,0,0.23,0.8548695,1.9875675,1,9,2.842437,4.962847412052184,3.0963366013071896e-05
32,120000.0,16,0.05,0.8548695,1.9875675,0,8,2.842437,5.079184865153228,2.3686975e-05
28,120000.0,0,0.01,0.8548695,1.9875675,0,5,2.842437,5.079184865153228,2.3686975e-05
32,91800.0,8,0.23,0.8548695,1.9875675,1,7,2.842437,4.962847412052184,3.0963366013071896e-05
30,120000.0,15,0.07,0.8548695,1.9875675,0,8,2.842437,5.079184865153228,2.3686975e-05
27,120000.0,7,0.03,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
29,120000.0,8,0.04,0.8548695,1.9875675,0,6,2.842437,5.079184865153228,2.3686975e-05
32,86000.0,4,0.02,0.8548695,1.9875675,0,9,2.842437,4.9345035011500435,3.305159302325581e-05
29,24996.0,2,0.32,0.8548695,1.9875675,0,7,2.842437,4.397887890207039,0.00011371567450792127
34,120579.0,9,0.08,0.8548695,1.9875675,0,7,2.842437,5.081275279529334,2.3573234145249172e-05
34,120602.0,4,0.17,0.8548695,1.9875675,0,8,2.842437,5.081358111015086,2.356873849521567e-05
33,120999.0,7,0.13,0.8548695,1.9875675,0,5,2.842437,5.08278537031645,2.3491409019909253e-05
30,10800.0,1,0.14,0.8548695,1.9875675,1,9,2.842437,4.033463966077405,0.0002631886111111111
27,121000.0,3,0.14,0.8548695,1.9875675,0,8,2.842437,5.082788959512213,2.3491214876033056e-05
33,12000.0,0,0.13,0.8548695,1.9875675,0,6,2.842437,4.079217435746567,0.00023686975
31,121000.0,15,0.21,0.8548695,1.9875675,0,9,2.842437,5.082788959512213,2.3491214876033056e-05
33,121000.0,0,0.15,0.8548695,1.9875675,0,5,2.842437,5.082788959512213,2.3491214876033056e-05
34,12996.0,0,0.12,0.8548695,1.9875675,0,7,2.842437,4.113843118937487,0.00021871629732225298
28,121008.0,0,0.04,0.8548695,1.9875675,0,6,2.842437,5.082817672010511,2.3489661840539467e-05
28,92801.0,12,0.18,0.8548695,1.9875675,1,8,2.842437,4.967557335912872,3.062937899376084e-05
32,121500.0,11,0.05,0.8548695,1.9875675,0,6,2.842437,5.084579852359802,2.339454320987654e-05
29,121722.0,8,0.06,0.8548695,1.9875675,0,7,2.842437,5.085372647493146,2.3351875585350223e-05
29,109900.0,9,0.14,0.8548695,1.9875675,1,10,2.842437,5.041001644129642,2.5863848953594174e-05
28,122000.0,11,0.12,0.8548695,1.9875675,0,5,2.842437,5.086363390450995,2.329866393442623e-05
27,24840.0,0,0.46,0.8548695,1.9875675,0,6,2.842437,4.395169074827421,0.0001144298309178744
30,122000.0,11,0.09,0.8548695,1.9875675,0,9,2.842437,5.086363390450995,2.329866393442623e-05
34,14400.0,4,0.1,0.8548695,1.9875675,0,9,2.842437,4.15839265038712,0.00019739145833333333
27,122000.0,1,0.07,0.8548695,1.9875675,0,6,2.842437,5.086363390450995,2.329866393442623e-05
31,122000.0,3,0.05,0.8548695,1.9875675,0,9,2.842437,5.086363390450995,2.329866393442623e-05
32,122004.0,13,0.08,0.8548695,1.9875675,0,9,2.842437,5.086377629264202,2.32979000688502e-05
34,122400.0,5,0.06,0.8548695,1.9875675,0,10,2.842437,5.08778496595258,2.3222524509803922e-05
32,122400.0,16,0.08,0.8548695,1.9875675,0,6,2.842437,5.08778496595258,2.3222524509803922e-05
27,122880.0,3,0.28,0.8548695,1.9875675,0,5,2.842437,5.089484736970597,2.31318115234375e-05
27,123000.0,0,0.11,0.8548695,1.9875675,0,7,2.842437,5.089908642274492,2.3109243902439022e-05
32,123000.0,16,0.12,0.8548695,1.9875675,0,9,2.842437,5.089908642274492,2.3109243902439022e-05
31,123000.0,7,0.12,0.8548695,1.9875675,0,7,2.842437,5.089908642274492,2.3109243902439022e-05
28,111000.0,12,0.23,0.8548695,1.9875675,1,5,2.842437,5.045326891331934,2.560754054054054e-05
28,123000.0,7,0.03,0.8548695,1.9875675,0,5,2.842437,5.089908642274492,2.3109243902439022e-05
31,123000.0,15,0.15,0.8548695,1.9875675,0,9,2.842437,5.089908642274492,2.3109243902439022e-05
31,94350.0,5,0.14,0.8548695,1.9875675,1,8,2.842437,4.974746507491734,3.012651828298887e-05
30,111000.0,2,0.11,0.8548695,1.9875675,1,8,2.842437,5.045326891331934,2.560754054054054e-05
34,18000.0,0,0.08,0.8548695,1.9875675,1,6,2.842437,4.25529663190434,0.00015791316666666666
28,123504.0,12,0.15,0.8548695,1.9875675,0,7,2.842437,5.091684540012314,2.3014938787407695e-05
27,123996.0,11,0.05,0.8548695,1.9875675,0,6,2.842437,5.093411177910569,2.2923618503822703e-05
33,124000.0,6,0.11,0.8548695,1.9875675,0,10,2.842437,5.093425187522967,2.2922879032258064e-05
27,124000.0,9,0.04,0.8548695,1.9875675,0,6,2.842437,5.093425187522967,2.2922879032258064e-05
29,124000.0,11,0.02,0.8548695,1.9875675,0,7,2.842437,5.093425187522967,2.2922879032258064e-05
34,124000.0,3,0.1,0.8548695,1.9875675,0,5,2.842437,5.093425187522967,2.2922879032258064e-05
29,124000.0,13,0.07,0.8548695,1.9875675,0,7,2.842437,5.093425187522967,2.2922879032258064e-05
27,124000.0,2,0.2,0.8548695,1.9875675,0,7,2.842437,5.093425187522967,2.2922879032258064e-05
33,124000.0,10,0.19,0.8548695,1.9875675,0,6,2.842437,5.093425187522967,2.2922879032258064e-05
27,19200.0,4,0.08,0.8548695,1.9875675,0,10,2.842437,4.283323847618786,0.00014804359375
35,124596.0,1,0.16,0.8548695,1.9875675,0,5,2.842437,5.095507585668811,2.2813228354040257e-05
31,24000.0,14,0.08,0.8548695,1.9875675,0,9,2.842437,4.380229336938037,0.000118434875
29,24000.0,3,0.3,0.8548695,1.9875675,0,6,2.842437,4.380229336938037,0.000118434875
27,20004.0,0,0.07,0.8548695,1.9875675,0,9,2.842437,4.301138555715016,0.00014209343131373726
28,124800.0,1,0.12,0.8548695,1.9875675,0,5,2.842437,5.096218065256196,2.27759375e-05
31,124992.0,15,0.19,0.8548695,1.9875675,0,5,2.842437,5.0968856918360705,2.2740951420890936e-05
27,125000.0,7,0.07,0.8548695,1.9875675,0,6,2.842437,5.096913487350014,2.2739496e-05
29,125000.0,6,0.03,0.8548695,1.9875675,0,7,2.842437,5.096913487350014,2.2739496e-05
32,125000.0,4,0.07,0.8548695,1.9875675,0,10,2.842437,5.096913487350014,2.2739496e-05
30,125000.0,14,0.06,0.8548695,1.9875675,0,7,2.842437,5.096913487350014,2.2739496e-05
28,125000.0,12,0.24,0.8548695,1.9875675,0,5,2.842437,5.096913487350014,2.2739496e-05
30,21600.0,1,0.07,0.8548695,1.9875675,1,9,2.842437,4.334473856911537,0.00013159430555555556
31,125000.0,5,0.24,0.8548695,1.9875675,0,9,2.842437,5.096913487350014,2.2739496e-05
30,21600.0,2,0.07,0.8548695,1.9875675,0,8,2.842437,4.334473856911537,0.00013159430555555556
32,125000.0,3,0.17,0.8548695,1.9875675,0,10,2.842437,5.096913487350014,2.2739496e-05
28,22968.0,4,0.07,0.8548695,1.9875675,0,7,2.842437,4.361142087753333,0.0001237564002089864
29,125000.0,4,0.19,0.8548695,1.9875675,0,7,2.842437,5.096913487350014,2.2739496e-05
31,24000.0,0,0.06,0.8548695,1.9875675,1,10,2.842437,4.380229336938037,0.000118434875
34,125000.0,0,0.07,0.8548695,1.9875675,0,5,2.842437,5.096913487350014,2.2739496e-05
33,125000.0,17,0.07,0.8548695,1.9875675,0,7,2.842437,5.096913487350014,2.2739496e-05
27,125000.0,11,0.24,0.8548695,1.9875675,0,10,2.842437,5.096913487350014,2.2739496e-05
28,24840.0,2,0.06,0.8548695,1.9875675,1,5,2.842437,4.395169074827421,0.0001144298309178744
31,125000.0,5,0.14,0.8548695,1.9875675,0,7,2.842437,5.096913487350014,2.2739496e-05
28,125000.0,0,0.06,0.8548695,1.9875675,0,7,2.842437,5.096913487350014,2.2739496e-05
33,125000.0,8,0.09,0.8548695,1.9875675,0,9,2.842437,5.096913487350014,2.2739496e-05
29,26000.0,2,0.06,0.8548695,1.9875675,0,6,2.842437,4.414990051283522,0.00010932449999999999
30,113000.0,4,0.27,0.8548695,1.9875675,1,8,2.842437,5.0530822867804135,2.5154309734513272e-05
30,53000.0,7,0.28,0.8548695,1.9875675,0,8,2.842437,4.724284063758994,5.363088679245283e-05
31,48000.0,12,0.31,0.8548695,1.9875675,1,5,2.842437,4.681250285083047,5.92174375e-05
30,125000.0,14,0.2,0.8548695,1.9875675,0,6,2.842437,5.096913487350014,2.2739496e-05
29,125000.0,0,0.08,0.8548695,1.9875675,0,10,2.842437,5.096913487350014,2.2739496e-05
29,125000.0,13,0.12,0.8548695,1.9875675,0,10,2.842437,5.096913487350014,2.2739496e-05
28,54996.0,8,0.27,0.8548695,1.9875675,0,9,2.842437,4.74033900005824,5.168443159502509e-05
27,125000.0,1,0.19,0.8548695,1.9875675,0,8,2.842437,5.096913487350014,2.2739496e-05
32,54996.0,4,0.27,0.8548695,1.9875675,0,5,2.842437,4.74033900005824,5.168443159502509e-05
29,125000.0,5,0.1,0.8548695,1.9875675,0,7,2.842437,5.096913487350014,2.2739496e-05
31,125000.0,2,0.2,0.8548695,1.9875675,0,7,2.842437,5.096913487350014,2.2739496e-05
29,125000.0,0,0.08,0.8548695,1.9875675,0,9,2.842437,5.096913487350014,2.2739496e-05
32,125000.0,2,0.16,0.8548695,1.9875675,0,9,2.842437,5.096913487350014,2.2739496e-05
35,125000.0,8,0.14,0.8548695,1.9875675,0,6,2.842437,5.096913487350014,2.2739496e-05
28,125000.0,4,0.08,0.8548695,1.9875675,0,8,2.842437,5.096913487350014,2.2739496e-05
27,55000.0,4,0.27,0.8548695,1.9875675,0,10,2.842437,4.740370585685768,5.1680672727272726e-05
28,113000.0,1,0.12,0.8548695,1.9875675,1,10,2.842437,5.0530822867804135,2.5154309734513272e-05
33,125000.0,2,0.16,0.8548695,1.9875675,0,5,2.842437,5.096913487350014,2.2739496e-05
28,55000.0,3,0.27,0.8548695,1.9875675,0,5,2.842437,4.740370585685768,5.1680672727272726e-05
27,125000.0,2,0.06,0.8548695,1.9875675,0,10,2.842437,5.096913487350014,2.2739496e-05
29,125000.0,2,0.03,0.8548695,1.9875675,0,8,2.842437,5.096913487350014,2.2739496e-05
28,24000.0,4,0.13,0.8548695,1.9875675,0,5,2.842437,4.380229336938037,0.000118434875
29,125000.0,12,0.2,0.8548695,1.9875675,0,8,2.842437,5.096913487350014,2.2739496e-05
27,24000.0,0,0.35,0.8548695,1.9875675,0,6,2.842437,4.380229336938037,0.000118434875
30,24000.0,4,0.25,0.8548695,1.9875675,0,9,2.842437,4.380229336938037,0.000118434875
29,24000.0,11,0.42,0.8548695,1.9875675,0,7,2.842437,4.380229336938037,0.000118434875
28,125000.0,13,0.12,0.8548695,1.9875675,0,7,2.842437,5.096913487350014,2.2739496e-05
29,96050.0,7,0.13,0.8548695,1.9875675,1,5,2.842437,4.982501890720057,2.9593305570015616e-05
30,125000.0,5,0.06,0.8548695,1.9875675,0,10,2.842437,5.096913487350014,2.2739496e-05
31,125000.0,4,0.1,0.8548695,1.9875675,0,10,2.842437,5.096913487350014,2.2739496e-05
27,125000.0,7,0.11,0.8548695,1.9875675,0,8,2.842437,5.096913487350014,2.2739496e-05
28,50000.0,4,0.3,0.8548695,1.9875675,1,7,2.842437,4.698978690138799,5.684874e-05
31,24000.0,4,0.1,0.8548695,1.9875675,0,7,2.842437,4.380229336938037,0.000118434875
28,125000.0,8,0.06,0.8548695,1.9875675,0,10,2.842437,5.096913487350014,2.2739496e-05
29,125000.0,6,0.05,0.8548695,1.9875675,0,9,2.842437,5.096913487350014,2.2739496e-05
34,125000.0,4,0.1,0.8548695,1.9875675,0,9,2.842437,5.096913487350014,2.2739496e-05
27,125000.0,7,0.16,0.8548695,1.9875675,0,5,2.842437,5.096913487350014,2.2739496e-05
28,56496.0,0,0.27,0.8548695,1.9875675,0,10,2.842437,4.752025387323212,5.031218139337298e-05
29,113000.0,5,0.22,0.8548695,1.9875675,1,7,2.842437,5.0530822867804135,2.5154309734513272e-05
29,57000.0,4,0.26,0.8548695,1.9875675,0,6,2.842437,4.755882474807094,4.986731578947368e-05
29,125000.0,2,0.07,0.8548695,1.9875675,0,5,2.842437,5.096913487350014,2.2739496e-05
29,113000.0,5,0.22,0.8548695,1.9875675,1,9,2.842437,5.0530822867804135,2.5154309734513272e-05
27,125000.0,11,0.13,0.8548695,1.9875675,0,8,2.842437,5.096913487350014,2.2739496e-05
33,125000.0,17,0.02,0.8548695,1.9875675,0,8,2.842437,5.096913487350014,2.2739496e-05
30,125000.0,14,0.05,0.8548695,1.9875675,0,5,2.842437,5.096913487350014,2.2739496e-05
30,96053.0,15,0.27,0.8548695,1.9875675,1,5,2.842437,4.982515455004649,2.9592381289496423e-05
33,51500.0,2,0.29,0.8548695,1.9875675,1,10,2.842437,4.7118156618618805,5.519295145631068e-05
27,57720.0,12,0.26,0.8548695,1.9875675,0,6,2.842437,4.7613338465157025,4.924527027027027e-05
30,58000.0,2,0.26,0.8548695,1.9875675,0,10,2.842437,4.763435481334283,4.9007534482758616e-05
28,125004.0,9,0.1,0.8548695,1.9875675,0,5,2.842437,5.096927384439907,2.2738768359412497e-05
28,125600.0,0,0.11,0.8548695,1.9875675,0,6,2.842437,5.098993097146026,2.2630867834394904e-05
28,126000.0,2,0.1,0.8548695,1.9875675,0,7,2.842437,5.100373991885488,2.255902380952381e-05
